-3.2558
-3.0536
-2.9298
-2.8392
-2.7673
-2.7073
-2.6557
-2.6104
-2.5698
-2.5331
-2.4995
-2.4685
-2.4397
-2.4129
-2.3876
-2.3638
-2.3412
-2.3198
-2.2994
-2.2799
-2.2613
-2.2434
-2.2262
-2.2096
-2.1936
-2.1781
-2.1632
-2.1487
-2.1347
-2.1211
-2.1078
-2.0949
-2.0824
-2.0701
-2.0582
-2.0466
-2.0352
-2.0241
-2.0132
-2.0026
-1.9922
-1.9820
-1.9720
-1.9621
-1.9525
-1.9431
-1.9338
-1.9247
-1.9157
-1.9069
-1.8983
-1.8898
-1.8814
-1.8731
-1.8650
-1.8570
-1.8491
-1.8413
-1.8337
-1.8261
-1.8186
-1.8113
-1.8040
-1.7969
-1.7898
-1.7828
-1.7759
-1.7691
-1.7624
-1.7557
-1.7491
-1.7426
-1.7362
-1.7298
-1.7235
-1.7173
-1.7111
-1.7050
-1.6990
-1.6930
-1.6871
-1.6813
-1.6755
-1.6697
-1.6641
-1.6584
-1.6529
-1.6473
-1.6418
-1.6364
-1.6310
-1.6257
-1.6204
-1.6152
-1.6100
-1.6048
-1.5997
-1.5946
-1.5896
-1.5846
-1.5796
-1.5747
-1.5699
-1.5650
-1.5602
-1.5554
-1.5507
-1.5460
-1.5413
-1.5367
-1.5321
-1.5275
-1.5230
-1.5185
-1.5140
-1.5096
-1.5052
-1.5008
-1.4964
-1.4921
-1.4878
-1.4835
-1.4793
-1.4751
-1.4709
-1.4667
-1.4626
-1.4585
-1.4544
-1.4503
-1.4463
-1.4422
-1.4382
-1.4343
-1.4303
-1.4264
-1.4225
-1.4186
-1.4147
-1.4109
-1.4071
-1.4032
-1.3995
-1.3957
-1.3920
-1.3882
-1.3845
-1.3808
-1.3772
-1.3735
-1.3699
-1.3663
-1.3627
-1.3591
-1.3556
-1.3520
-1.3485
-1.3450
-1.3415
-1.3380
-1.3345
-1.3311
-1.3277
-1.3243
-1.3209
-1.3175
-1.3141
-1.3108
-1.3074
-1.3041
-1.3008
-1.2975
-1.2942
-1.2909
-1.2877
-1.2845
-1.2812
-1.2780
-1.2748
-1.2716
-1.2685
-1.2653
-1.2621
-1.2590
-1.2559
-1.2528
-1.2497
-1.2466
-1.2435
-1.2404
-1.2374
-1.2344
-1.2313
-1.2283
-1.2253
-1.2223
-1.2193
-1.2163
-1.2134
-1.2104
-1.2075
-1.2045
-1.2016
-1.1987
-1.1958
-1.1929
-1.1900
-1.1872
-1.1843
-1.1815
-1.1786
-1.1758
-1.1730
-1.1701
-1.1673
-1.1645
-1.1618
-1.1590
-1.1562
-1.1534
-1.1507
-1.1479
-1.1452
-1.1425
-1.1398
-1.1371
-1.1344
-1.1317
-1.1290
-1.1263
-1.1236
-1.1210
-1.1183
-1.1157
-1.1131
-1.1104
-1.1078
-1.1052
-1.1026
-1.1000
-1.0974
-1.0948
-1.0922
-1.0897
-1.0871
-1.0845
-1.0820
-1.0795
-1.0769
-1.0744
-1.0719
-1.0694
-1.0669
-1.0644
-1.0619
-1.0594
-1.0569
-1.0544
-1.0520
-1.0495
-1.0470
-1.0446
-1.0421
-1.0397
-1.0373
-1.0349
-1.0324
-1.0300
-1.0276
-1.0252
-1.0228
-1.0204
-1.0181
-1.0157
-1.0133
-1.0109
-1.0086
-1.0062
-1.0039
-1.0015
-0.9992
-0.9969
-0.9946
-0.9922
-0.9899
